"BAYES_prob"	"BAYES_log10.PO."	"BAYES_qval"	"BAYES_alpha"	"BAYES_fst"	"ID"
"7632"	0.084617	-1.0341	0.89878	-0.025587	0.1216	7632
"7633"	0.084817	-1.033	0.89853	-0.011011	0.12302	7633
"7634"	0.093019	-0.98903	0.87506	-0.014941	0.12293	7634
"7635"	0.090018	-1.0047	0.8875	0.002689	0.12453	7635
"7636"	0.086617	-1.023	0.89577	-0.002361	0.12391	7636
"7637"	0.091018	-0.99943	0.88403	0.0041886	0.12466	7637
"7638"	0.082216	-1.0478	0.90108	-0.011761	0.12302	7638
"7639"	0.093619	-0.98595	0.87183	-0.0097263	0.12324	7639
"7640"	0.082216	-1.0478	0.90108	-0.02027	0.12186	7640
"7641"	0.091218	-0.99838	0.88328	-0.019719	0.12231	7641
"7642"	0.082216	-1.0478	0.90108	-0.016351	0.12259	7642
"7643"	0.082416	-1.0466	0.90094	-0.0023689	0.12366	7643
"7644"	0.084817	-1.033	0.89853	-0.0078671	0.12302	7644
"7645"	0.084217	-1.0364	0.89926	-0.016792	0.12245	7645
"7646"	0.080416	-1.0582	0.90206	-0.015077	0.12247	7646
"7647"	0.091218	-0.99838	0.88328	-0.021616	0.12206	7647
"7648"	0.090418	-1.0026	0.8862	0.00085657	0.12399	7648
"7649"	0.085017	-1.0319	0.89825	-0.0047032	0.12344	7649
"7650"	0.10042	-0.95222	0.81186	0.00015642	0.12415	7650
"7651"	0.087818	-1.0165	0.89334	-0.011546	0.12281	7651
"7652"	0.094819	-0.97984	0.86425	0.0050641	0.12467	7652
"7653"	0.089818	-1.0058	0.88813	0.018274	0.12578	7653
"7654"	0.089618	-1.0068	0.88876	0.0056249	0.12456	7654
"7655"	0.096819	-0.96981	0.84826	-0.0063264	0.12347	7655
"7656"	0.085017	-1.0319	0.89825	-0.032699	0.12103	7656
"7657"	0.092018	-0.9942	0.87993	0.0044442	0.12419	7657
"7658"	0.10322	-0.93892	0.78479	0.038329	0.12813	7658
"7659"	0.079616	-1.063	0.90235	-0.018632	0.12207	7659
"7660"	0.093819	-0.98493	0.87065	-0.0089319	0.1232	7660
"7661"	0.093419	-0.98697	0.87299	-0.0031518	0.12384	7661
"7662"	0.089218	-1.009	0.8899	-0.0043931	0.12369	7662
"7663"	0.089818	-1.0058	0.88813	-0.0079363	0.12337	7663
"7664"	0.085417	-1.0297	0.89771	-0.0054036	0.12355	7664
"7665"	0.095419	-0.97681	0.8596	0.0080423	0.12487	7665
"7666"	0.092619	-0.99109	0.87707	0.0062214	0.12481	7666
"7667"	0.088218	-1.0143	0.89245	0.0048377	0.12455	7667
"7668"	0.089818	-1.0058	0.88813	0.0050565	0.12479	7668
"7669"	0.089018	-1.01	0.89043	-0.0038184	0.12375	7669
"7670"	0.087217	-1.0198	0.89463	0.012616	0.1249	7670
"7671"	0.081816	-1.0501	0.90135	-0.011507	0.12258	7671
"7672"	0.083617	-1.0398	0.89988	-0.0022034	0.1235	7672
"7673"	0.091618	-0.99629	0.88168	0.00040282	0.12387	7673
"7674"	0.077415	-1.0762	0.90282	-0.0026543	0.12346	7674
"7675"	0.081416	-1.0524	0.90158	-0.0079198	0.12294	7675
"7676"	0.087017	-1.0209	0.89503	-0.042172	0.12033	7676
"7677"	0.084417	-1.0353	0.89902	-0.01652	0.1224	7677
"7678"	0.084617	-1.0341	0.89878	-0.028042	0.12128	7678
"7679"	0.077015	-1.0786	0.90287	-0.017932	0.1221	7679
"7680"	0.085017	-1.0319	0.89825	-0.019159	0.12202	7680
"7681"	0.082617	-1.0455	0.90079	-0.025403	0.12163	7681
"7682"	0.083217	-1.0421	0.90028	-0.01301	0.12279	7682
"7683"	0.085417	-1.0297	0.89771	-0.01196	0.12306	7683
"7684"	0.094619	-0.98085	0.8656	0.020162	0.12618	7684
"7685"	0.090818	-1.0005	0.88481	0.0090082	0.12482	7685
"7686"	0.092819	-0.99006	0.87609	0.01352	0.12535	7686
"7687"	0.10162	-0.94648	0.80043	0.023904	0.12694	7687
"7688"	0.09922	-0.95802	0.82506	0.001226	0.12449	7688
"7689"	0.092819	-0.99006	0.87609	0.015769	0.12565	7689
"7690"	0.093619	-0.98595	0.87183	-0.00064872	0.12435	7690
"7691"	0.096219	-0.9728	0.8532	0.0098312	0.12534	7691
"7692"	0.096219	-0.9728	0.8532	0.0071995	0.12504	7692
"7693"	0.086817	-1.022	0.89541	0.004624	0.12449	7693
"7694"	0.095819	-0.9748	0.85643	0.0090938	0.12503	7694
"7695"	0.10022	-0.95318	0.8139	-0.0068798	0.1238	7695
"7696"	0.092418	-0.99213	0.87799	0.0019275	0.12427	7696
"7697"	0.079216	-1.0653	0.90247	0.0033713	0.12422	7697
"7698"	0.091418	-0.99733	0.88246	-0.003291	0.12385	7698
"7699"	0.10302	-0.93986	0.78655	0.028591	0.12707	7699
"7700"	0.09982	-0.95511	0.81826	0.013658	0.12539	7700
"7701"	0.091018	-0.99943	0.88403	0.0092692	0.12488	7701
"7702"	0.10802	-0.91684	0.74305	0.053597	0.12967	7702
"7703"	0.11362	-0.89215	0.69957	0.054816	0.13017	7703
"7704"	0.095819	-0.9748	0.85643	0.017953	0.12569	7704
"7705"	0.092218	-0.99316	0.87903	0.016049	0.12532	7705
"7706"	0.094819	-0.97984	0.86425	0.0060345	0.12485	7706
"7707"	0.087417	-1.0187	0.89424	0.002187	0.12401	7707
"7708"	0.082416	-1.0466	0.90094	-0.031579	0.12106	7708
"7709"	0.086417	-1.0241	0.89614	-0.010063	0.12308	7709
"7710"	0.09982	-0.95511	0.81826	0.045249	0.12843	7710
"7711"	0.13103	-0.82165	0.5874	0.093445	0.13426	7711
"7712"	0.096619	-0.97081	0.84979	0.028406	0.12694	7712
"7713"	0.081216	-1.0536	0.90169	-0.023937	0.12197	7713
"7714"	0.086617	-1.023	0.89577	-0.041165	0.12049	7714
"7715"	0.091418	-0.99733	0.88246	-0.035061	0.12098	7715
"7716"	0.086217	-1.0252	0.89647	0.016757	0.12525	7716
"7717"	0.09882	-0.95997	0.82901	-0.0099298	0.12323	7717
"7718"	0.093019	-0.98903	0.87506	0.0051027	0.12445	7718
"7719"	0.088218	-1.0143	0.89245	-0.012793	0.12265	7719
"7720"	0.094219	-0.98289	0.86809	0.010353	0.12506	7720
"7721"	0.092218	-0.99316	0.87903	-0.0060777	0.12344	7721
"7722"	0.086417	-1.0241	0.89614	-0.028799	0.12138	7722
"7723"	0.088618	-1.0122	0.89147	-0.027718	0.12138	7723
"7724"	0.082617	-1.0455	0.90079	-0.013578	0.12252	7724
"7725"	0.084617	-1.0341	0.89878	-0.021215	0.12201	7725
"7726"	0.092218	-0.99316	0.87903	0.0059366	0.12472	7726
"7727"	0.10342	-0.93798	0.78249	0.048946	0.12917	7727
"7728"	0.087217	-1.0198	0.89463	-0.0047908	0.12371	7728
"7729"	0.091218	-0.99838	0.88328	-0.024041	0.12201	7729
"7730"	0.079616	-1.063	0.90235	-0.022174	0.12174	7730
"7731"	0.081416	-1.0524	0.90158	-0.022749	0.12169	7731
"7732"	0.082817	-1.0443	0.90062	-0.022032	0.1221	7732
"7733"	0.079016	-1.0665	0.90253	-0.023111	0.12162	7733
"7734"	0.079216	-1.0653	0.90247	-0.008424	0.12288	7734
"7735"	0.095419	-0.97681	0.8596	0.013568	0.12567	7735
"7736"	0.095419	-0.97681	0.8596	0.010788	0.12504	7736
"7737"	0.092418	-0.99213	0.87799	0.0081638	0.12482	7737
"7738"	0.093019	-0.98903	0.87506	0.010531	0.12522	7738
"7739"	0.096619	-0.97081	0.84979	0.0081812	0.12524	7739
"7740"	0.094419	-0.98187	0.86686	0.0073363	0.12492	7740
"7741"	0.094419	-0.98187	0.86686	0.0082578	0.125	7741
"7742"	0.084817	-1.033	0.89853	0.0018759	0.12415	7742
"7743"	0.088618	-1.0122	0.89147	0.017868	0.12561	7743
"7744"	0.089618	-1.0068	0.88876	-0.00029044	0.12398	7744
"7745"	0.09962	-0.95608	0.82065	0.014712	0.12584	7745
"7746"	0.091618	-0.99629	0.88168	-0.00078949	0.12392	7746
"7747"	0.087217	-1.0198	0.89463	0.0042261	0.12429	7747
"7748"	0.081216	-1.0536	0.90169	-0.019573	0.12192	7748
"7749"	0.091018	-0.99943	0.88403	-0.0020648	0.12378	7749
"7750"	0.10822	-0.91594	0.74137	0.032936	0.12741	7750
"7751"	0.090618	-1.0015	0.88553	-0.020038	0.12209	7751
"7752"	0.084617	-1.0341	0.89878	-0.012684	0.1225	7752
"7753"	0.079816	-1.0618	0.90229	-0.018252	0.12216	7753
"7754"	0.082416	-1.0466	0.90094	-0.035428	0.12076	7754
"7755"	0.09822	-0.9629	0.83515	0.025127	0.12645	7755
"7756"	0.090818	-1.0005	0.88481	-0.046473	0.12018	7756
"7757"	0.087618	-1.0176	0.89381	-0.038644	0.12057	7757
"7758"	0.090618	-1.0015	0.88553	-0.035523	0.12085	7758
"7759"	0.086817	-1.022	0.89541	-0.032965	0.12114	7759
"7760"	0.092819	-0.99006	0.87609	0.011026	0.12527	7760
"7761"	0.088418	-1.0133	0.89196	0.0055642	0.12445	7761
"7762"	0.088418	-1.0133	0.89196	-0.0049449	0.12341	7762
"7763"	0.087417	-1.0187	0.89424	-0.0046425	0.1235	7763
"7764"	0.085017	-1.0319	0.89825	0.0020152	0.12407	7764
"7765"	0.092819	-0.99006	0.87609	0.0067459	0.12479	7765
"7766"	0.086817	-1.022	0.89541	-0.019256	0.12216	7766
"7767"	0.096819	-0.96981	0.84826	0.016669	0.12609	7767
"7768"	0.091218	-0.99838	0.88328	-0.010594	0.12299	7768
"7769"	0.088218	-1.0143	0.89245	0.0022186	0.1242	7769
"7770"	0.089618	-1.0068	0.88876	-0.0011417	0.12397	7770
"7771"	0.090218	-1.0036	0.88685	-0.00071141	0.12395	7771
"7772"	0.089818	-1.0058	0.88813	0.0076561	0.12477	7772
"7773"	0.091618	-0.99629	0.88168	-0.00060178	0.12412	7773
"7774"	0.095419	-0.97681	0.8596	0.00039519	0.12423	7774
"7775"	0.086217	-1.0252	0.89647	0.0061363	0.12458	7775
"7776"	0.093419	-0.98697	0.87299	0.007162	0.12488	7776
"7777"	0.095219	-0.97782	0.86126	0.011871	0.12531	7777
"7778"	0.090418	-1.0026	0.8862	0.00015473	0.12427	7778
"7779"	0.086017	-1.0264	0.8968	-0.0041533	0.12367	7779
"7780"	0.092819	-0.99006	0.87609	-0.010483	0.12318	7780
"7781"	0.11002	-0.9079	0.72633	0.053716	0.13022	7781
"7782"	0.090618	-1.0015	0.88553	0.011	0.12526	7782
"7783"	0.086617	-1.023	0.89577	0.01075	0.12509	7783
"7784"	0.10642	-0.9241	0.75588	0.034017	0.12777	7784
"7785"	0.088018	-1.0154	0.8929	0.0058469	0.12447	7785
"7786"	0.095819	-0.9748	0.85643	0.010484	0.12541	7786
"7787"	0.087818	-1.0165	0.89334	0.011497	0.12508	7787
"7788"	0.10322	-0.93892	0.78479	0.020795	0.1263	7788
"7789"	0.09902	-0.95899	0.82698	0.0089055	0.12518	7789
"7790"	0.086217	-1.0252	0.89647	0.002352	0.12416	7790
"7791"	0.095419	-0.97681	0.8596	-0.002921	0.1238	7791
"7792"	0.084617	-1.0341	0.89878	-0.012271	0.12271	7792
"7793"	0.096619	-0.97081	0.84979	0.034321	0.12735	7793
"7794"	0.10162	-0.94648	0.80043	0.0095596	0.12547	7794
"7795"	0.086017	-1.0264	0.8968	-0.030912	0.12127	7795
"7796"	0.090018	-1.0047	0.8875	-0.001884	0.12351	7796
"7797"	0.081816	-1.0501	0.90135	-0.017987	0.12235	7797
"7798"	0.087017	-1.0209	0.89503	-0.034627	0.12094	7798
"7799"	0.078816	-1.0677	0.90258	-0.016704	0.12217	7799
"7800"	0.081816	-1.0501	0.90135	-0.014483	0.12265	7800
"7801"	0.086417	-1.0241	0.89614	-0.02019	0.12227	7801
"7802"	0.086417	-1.0241	0.89614	-0.022308	0.12194	7802
"7803"	0.091618	-0.99629	0.88168	-0.0069867	0.12336	7803
"7804"	0.089218	-1.009	0.8899	-0.0090173	0.123	7804
"7805"	0.09782	-0.96487	0.83882	0.0083847	0.12521	7805
"7806"	0.092418	-0.99213	0.87799	-0.0072312	0.12345	7806
"7807"	0.085017	-1.0319	0.89825	-0.0057834	0.12346	7807
"7808"	0.086017	-1.0264	0.8968	-0.0029149	0.12359	7808
"7809"	0.087618	-1.0176	0.89381	-0.0082562	0.12315	7809
"7810"	0.11802	-0.87349	0.66725	0.071614	0.13242	7810
"7811"	0.093219	-0.988	0.87406	0.0034839	0.12445	7811
"7812"	0.088618	-1.0122	0.89147	0.0096553	0.12482	7812
"7813"	0.095019	-0.97883	0.86277	-0.0040174	0.12364	7813
"7814"	0.084617	-1.0341	0.89878	-0.0030533	0.12364	7814
"7815"	0.09782	-0.96487	0.83882	0.030263	0.12737	7815
"7816"	0.10762	-0.91865	0.74626	0.03849	0.12847	7816
"7817"	0.085817	-1.0275	0.89711	-0.004053	0.12333	7817
"7818"	0.087217	-1.0198	0.89463	-0.0030239	0.12373	7818
"7819"	0.084617	-1.0341	0.89878	-0.013582	0.12264	7819
"7820"	0.084617	-1.0341	0.89878	-0.0049278	0.12351	7820
"7821"	0.085617	-1.0286	0.89741	-0.004906	0.12349	7821
"7822"	0.083617	-1.0398	0.89988	-0.028185	0.12141	7822
"7823"	0.088218	-1.0143	0.89245	0.016741	0.12554	7823
"7824"	0.083817	-1.0387	0.89969	-0.0072591	0.12308	7824
"7825"	0.085017	-1.0319	0.89825	-0.011646	0.12277	7825
"7826"	0.094419	-0.98187	0.86686	-0.02186	0.1221	7826
"7827"	0.090818	-1.0005	0.88481	0.016235	0.1254	7827
"7828"	0.089818	-1.0058	0.88813	0.0025263	0.12435	7828
"7829"	0.12783	-0.83399	0.60623	0.084857	0.1336	7829
"7830"	0.09842	-0.96192	0.83321	0.016954	0.12604	7830
"7831"	0.094619	-0.98085	0.8656	0.025151	0.12627	7831
"7832"	0.087417	-1.0187	0.89424	0.00075625	0.12406	7832
"7833"	0.11882	-0.87016	0.66195	0.070342	0.13185	7833
"7834"	0.11982	-0.86603	0.65458	0.076027	0.13237	7834
"7835"	0.089018	-1.01	0.89043	-0.028522	0.12151	7835
"7836"	0.10122	-0.94839	0.80447	0.042462	0.12824	7836
"7837"	0.084217	-1.0364	0.89926	-0.022246	0.12179	7837
"7838"	0.083217	-1.0421	0.90028	-0.02605	0.12169	7838
"7839"	0.085617	-1.0286	0.89741	-0.029008	0.1214	7839
"7840"	0.094419	-0.98187	0.86686	-0.003172	0.1239	7840
"7841"	0.09762	-0.96585	0.84086	0.01714	0.12575	7841
"7842"	0.087017	-1.0209	0.89503	0.014007	0.12525	7842
"7843"	0.082016	-1.0489	0.90122	-0.01594	0.12244	7843
"7844"	0.084617	-1.0341	0.89878	-0.01327	0.12275	7844
"7845"	0.083417	-1.0409	0.90007	-0.0020541	0.1236	7845
"7846"	0.093019	-0.98903	0.87506	0.010713	0.12501	7846
"7847"	0.097019	-0.96882	0.84651	0.02661	0.12657	7847
"7848"	0.080416	-1.0582	0.90206	-0.0042316	0.12329	7848
"7849"	0.084617	-1.0341	0.89878	0.013922	0.12524	7849
"7850"	0.092418	-0.99213	0.87799	0.012356	0.12549	7850
"7851"	0.096619	-0.97081	0.84979	0.004704	0.12469	7851
"7852"	0.09922	-0.95802	0.82506	0.0045517	0.12482	7852
"7853"	0.084417	-1.0353	0.89902	0.0063147	0.12495	7853
"7854"	0.089218	-1.009	0.8899	0.012695	0.12527	7854
"7855"	0.090818	-1.0005	0.88481	0.0019189	0.12429	7855
"7856"	0.09922	-0.95802	0.82506	0.024048	0.12632	7856
"7857"	0.092619	-0.99109	0.87707	-0.0089516	0.12328	7857
"7858"	0.10782	-0.91775	0.74449	0.037622	0.12804	7858
"7859"	0.093619	-0.98595	0.87183	-0.025254	0.12177	7859
"7860"	0.088218	-1.0143	0.89245	0.00088349	0.12411	7860
"7861"	0.080816	-1.0559	0.90188	-0.029261	0.12133	7861
"7862"	0.12342	-0.85139	0.63336	0.059106	0.13041	7862
"7863"	0.096819	-0.96981	0.84826	0.0012118	0.12413	7863
"7864"	0.092619	-0.99109	0.87707	-0.0063267	0.12341	7864
"7865"	0.087217	-1.0198	0.89463	0.018204	0.1255	7865
"7866"	0.11342	-0.89302	0.70112	0.059894	0.13064	7866
"7867"	0.12543	-0.84341	0.62003	0.067319	0.13121	7867
"7868"	0.46569	-0.059691	0.17331	0.83104	0.23119	7868
"7869"	0.14543	-0.7691	0.51332	0.13468	0.13944	7869
"7870"	0.14163	-0.78253	0.53265	0.11378	0.13671	7870
"7871"	0.14003	-0.78827	0.54103	0.10012	0.13548	7871
"7872"	0.087417	-1.0187	0.89424	0.012855	0.12528	7872
"7873"	0.093019	-0.98903	0.87506	0.0082884	0.12467	7873
"7874"	0.10682	-0.92228	0.75239	0.037344	0.12813	7874
"7875"	0.082817	-1.0443	0.90062	-0.0051001	0.12339	7875
"7876"	0.090618	-1.0015	0.88553	0.014107	0.12534	7876
"7877"	0.087618	-1.0176	0.89381	-0.019657	0.12226	7877
"7878"	0.080616	-1.0571	0.90197	-0.010778	0.12261	7878
"7879"	0.083617	-1.0398	0.89988	-0.023777	0.12165	7879
"7880"	0.083817	-1.0387	0.89969	-0.01943	0.12204	7880
"7881"	0.082617	-1.0455	0.90079	-0.011646	0.12276	7881
"7882"	0.091818	-0.99524	0.88085	-0.029661	0.12137	7882
"7883"	0.088018	-1.0154	0.8929	0.0032351	0.12431	7883
"7884"	0.086017	-1.0264	0.8968	-0.017576	0.12229	7884
"7885"	0.089218	-1.009	0.8899	-0.0001766	0.12403	7885
"7886"	0.094019	-0.9839	0.86947	-0.0022418	0.12407	7886
"7887"	0.086017	-1.0264	0.8968	-0.0043287	0.1237	7887
"7888"	0.093419	-0.98697	0.87299	0.02765	0.12683	7888
"7889"	0.086817	-1.022	0.89541	-0.014395	0.12246	7889
"7890"	0.088618	-1.0122	0.89147	0.0010984	0.12435	7890
"7891"	0.081216	-1.0536	0.90169	-0.023859	0.12198	7891
"7892"	0.10202	-0.94458	0.7964	0.041917	0.12832	7892
"7893"	0.080416	-1.0582	0.90206	-0.018717	0.12198	7893
"7894"	0.10302	-0.93986	0.78655	0.025182	0.12676	7894
"7895"	0.086017	-1.0264	0.8968	0.0020636	0.12397	7895
"7896"	0.096219	-0.9728	0.8532	0.011757	0.12537	7896
"7897"	0.095419	-0.97681	0.8596	0.0058291	0.125	7897
"7898"	0.092018	-0.9942	0.87993	0.011704	0.12517	7898
"7899"	0.09802	-0.96388	0.83678	0.0024539	0.12437	7899
"7900"	0.082817	-1.0443	0.90062	-0.005675	0.12346	7900
"7901"	0.092018	-0.9942	0.87993	-0.012889	0.12287	7901
"7902"	0.085217	-1.0308	0.89799	-0.004416	0.12344	7902
"7903"	0.39828	-0.17921	0.20244	0.73646	0.22245	7903
"7904"	0.088018	-1.0154	0.8929	-0.0040864	0.12353	7904
"7905"	0.081416	-1.0524	0.90158	-0.030499	0.12109	7905
"7906"	0.084217	-1.0364	0.89926	0.0020817	0.12397	7906
"7907"	0.10322	-0.93892	0.78479	0.019607	0.12637	7907
"7908"	0.079416	-1.0642	0.90242	-0.031414	0.12117	7908
"7909"	0.083217	-1.0421	0.90028	-0.02104	0.12205	7909
"7910"	0.092819	-0.99006	0.87609	0.0037306	0.12434	7910
"7911"	0.085017	-1.0319	0.89825	-0.0026984	0.12354	7911
"7912"	0.087417	-1.0187	0.89424	-0.012232	0.12271	7912
"7913"	0.089618	-1.0068	0.88876	-0.0079519	0.12334	7913
"7914"	0.087618	-1.0176	0.89381	-0.025754	0.12163	7914
"7915"	0.10122	-0.94839	0.80447	0.036411	0.12781	7915
"7916"	0.28366	-0.40233	0.28953	0.46942	0.18559	7916
"7917"	0.19244	-0.62288	0.40743	0.22548	0.15209	7917
"7918"	0.83657	0.70916	0.043669	1.843	0.37624	7918
"7919"	0.25105	-0.47469	0.32083	0.40401	0.17711	7919
"7920"	0.13763	-0.79699	0.55355	0.10541	0.13708	7920
"7921"	0.19484	-0.61621	0.40174	0.25389	0.1562	7921
"7922"	0.10622	-0.92502	0.75727	0.038764	0.12823	7922
"7923"	0.16303	-0.71043	0.46229	0.15036	0.14214	7923
"7924"	0.10422	-0.93425	0.77538	0.028414	0.12722	7924
"7925"	0.11202	-0.8991	0.71238	0.046858	0.12921	7925
"7926"	0.41688	-0.14574	0.19245	0.77042	0.22632	7926
"7927"	0.087618	-1.0176	0.89381	0.0093296	0.12468	7927
"7928"	0.088018	-1.0154	0.8929	-0.030563	0.12118	7928
"7929"	0.090418	-1.0026	0.8862	0.0047893	0.12469	7929
"7930"	0.09982	-0.95511	0.81826	0.009048	0.12542	7930
"7931"	0.096419	-0.9718	0.85164	0.0070504	0.12486	7931
"7932"	0.093419	-0.98697	0.87299	0.0021288	0.12449	7932
"7933"	0.093419	-0.98697	0.87299	0.0058669	0.12475	7933
"7934"	0.088418	-1.0133	0.89196	0.0077084	0.12476	7934
"7935"	0.10082	-0.9503	0.80821	0.0065942	0.12514	7935
"7936"	0.093419	-0.98697	0.87299	0.0081352	0.12515	7936
"7937"	0.088418	-1.0133	0.89196	0.0039596	0.12469	7937
"7938"	0.095619	-0.97581	0.85804	0.0098684	0.12492	7938
"7939"	0.093419	-0.98697	0.87299	0.0045231	0.12458	7939
"7940"	0.086417	-1.0241	0.89614	0.0089311	0.12482	7940
"7941"	0.091218	-0.99838	0.88328	0.010263	0.12485	7941
"7942"	0.087618	-1.0176	0.89381	0.0029641	0.12407	7942
"7943"	0.084617	-1.0341	0.89878	-0.00028998	0.12379	7943
"7944"	0.090218	-1.0036	0.88685	0.0085204	0.12473	7944
"7945"	0.085617	-1.0286	0.89741	-0.0015333	0.12374	7945
"7946"	0.086817	-1.022	0.89541	-0.018331	0.12226	7946
"7947"	0.13403	-0.81031	0.57193	0.10445	0.13633	7947
"7948"	0.091818	-0.99524	0.88085	0.0059953	0.12469	7948
"7949"	0.09782	-0.96487	0.83882	0.011184	0.1253	7949
"7950"	0.086017	-1.0264	0.8968	0.0097854	0.12475	7950
"7951"	0.094019	-0.9839	0.86947	-0.015471	0.12272	7951
"7952"	0.090018	-1.0047	0.8875	0.0018546	0.12418	7952
"7953"	0.088418	-1.0133	0.89196	-0.013828	0.1227	7953
"7954"	0.093419	-0.98697	0.87299	0.011722	0.12534	7954
"7955"	0.088618	-1.0122	0.89147	-0.014144	0.12292	7955
"7956"	0.084817	-1.033	0.89853	7.6574e-05	0.12379	7956
"7957"	0.090818	-1.0005	0.88481	0.002099	0.12424	7957
"7958"	0.091818	-0.99524	0.88085	0.001252	0.12442	7958
"7959"	0.087417	-1.0187	0.89424	0.0010479	0.12417	7959
"7960"	0.094019	-0.9839	0.86947	0.0009892	0.12401	7960
"7961"	0.10322	-0.93892	0.78479	0.036369	0.12817	7961
"7962"	0.10022	-0.95318	0.8139	0.026478	0.12694	7962
"7963"	0.19684	-0.61069	0.397	0.25504	0.15576	7963
"7964"	0.091618	-0.99629	0.88168	-0.016608	0.12248	7964
"7965"	0.077816	-1.0738	0.90278	-0.023514	0.12163	7965
"7966"	0.084417	-1.0353	0.89902	-0.014817	0.12264	7966
"7967"	0.090018	-1.0047	0.8875	0.0026309	0.12418	7967
"7968"	0.091418	-0.99733	0.88246	0.012649	0.12501	7968
"7969"	0.088818	-1.0111	0.89095	-0.020725	0.12203	7969
"7970"	0.083217	-1.0421	0.90028	-0.0062802	0.12322	7970
"7971"	0.091418	-0.99733	0.88246	0.0023219	0.1242	7971
"7972"	0.078216	-1.0713	0.90271	-0.022574	0.12187	7972
"7973"	0.094019	-0.9839	0.86947	0.0067689	0.12467	7973
"7974"	0.094619	-0.98085	0.8656	0.013055	0.12547	7974
"7975"	0.097419	-0.96684	0.84264	0.020115	0.12605	7975
"7976"	0.09802	-0.96388	0.83678	0.02022	0.1262	7976
"7977"	0.094619	-0.98085	0.8656	0.021567	0.12634	7977
"7978"	0.094619	-0.98085	0.8656	0.025852	0.12664	7978
"7979"	0.087618	-1.0176	0.89381	-0.015216	0.12245	7979
"7980"	0.09822	-0.9629	0.83515	0.0054691	0.12515	7980
"7981"	0.089618	-1.0068	0.88876	0.005716	0.12454	7981
"7982"	0.092619	-0.99109	0.87707	0.015463	0.12555	7982
"7983"	0.088618	-1.0122	0.89147	0.0071279	0.12479	7983
"7984"	0.085817	-1.0275	0.89711	0.011166	0.12495	7984
"7985"	0.091218	-0.99838	0.88328	0.0078458	0.1247	7985
"7986"	0.094819	-0.97984	0.86425	-0.0041528	0.12364	7986
"7987"	0.083617	-1.0398	0.89988	-0.0086926	0.12306	7987
"7988"	0.089218	-1.009	0.8899	-0.00094891	0.12388	7988
"7989"	0.086817	-1.022	0.89541	-0.019865	0.12219	7989
"7990"	0.096019	-0.9738	0.85494	-0.028697	0.12169	7990
"7991"	0.086817	-1.022	0.89541	0.00091775	0.124	7991
"7992"	0.081816	-1.0501	0.90135	-0.019178	0.12196	7992
"7993"	0.088218	-1.0143	0.89245	-0.023061	0.12193	7993
"7994"	0.092619	-0.99109	0.87707	0.0020358	0.12414	7994
"7995"	0.087618	-1.0176	0.89381	-0.0045822	0.12326	7995
"7996"	0.090818	-1.0005	0.88481	0.0056659	0.12466	7996
"7997"	0.092819	-0.99006	0.87609	0.0031361	0.1245	7997
"7998"	0.096419	-0.9718	0.85164	0.0094085	0.12516	7998
"7999"	0.093019	-0.98903	0.87506	0.0080219	0.12484	7999
"8000"	0.091818	-0.99524	0.88085	0.0021315	0.1243	8000
"8001"	0.092018	-0.9942	0.87993	0.015664	0.12575	8001
"8002"	0.093619	-0.98595	0.87183	0.0054927	0.12501	8002
"8003"	0.092819	-0.99006	0.87609	0.01498	0.12576	8003
"8004"	0.10442	-0.93332	0.77358	-0.0045691	0.12395	8004
"8005"	0.090818	-1.0005	0.88481	0.00014323	0.12403	8005
"8006"	0.086017	-1.0264	0.8968	-0.00093785	0.12386	8006
"8007"	0.086417	-1.0241	0.89614	0.0091476	0.12474	8007
"8008"	0.095619	-0.97581	0.85804	0.012265	0.12547	8008
"8009"	0.093419	-0.98697	0.87299	0.010201	0.12534	8009
"8010"	0.095819	-0.9748	0.85643	0.018491	0.12612	8010
"8011"	0.093819	-0.98493	0.87065	0.012952	0.12566	8011
"8012"	0.091818	-0.99524	0.88085	0.0049742	0.12462	8012
"8013"	0.084017	-1.0375	0.89949	0.0055363	0.12455	8013
"8014"	0.094819	-0.97984	0.86425	0.011558	0.12538	8014
"8015"	0.094219	-0.98289	0.86809	0.0019278	0.12447	8015
"8016"	0.093419	-0.98697	0.87299	-0.01419	0.12276	8016
"8017"	0.091218	-0.99838	0.88328	-0.016415	0.12279	8017
"8018"	0.086217	-1.0252	0.89647	-0.017381	0.12227	8018
"8019"	0.092218	-0.99316	0.87903	-0.0064151	0.12341	8019
"8020"	0.088618	-1.0122	0.89147	-0.0098656	0.12291	8020
"8021"	0.080416	-1.0582	0.90206	-0.002722	0.1237	8021
"8022"	0.091418	-0.99733	0.88246	-0.0015538	0.12377	8022
"8023"	0.086217	-1.0252	0.89647	-0.023926	0.12174	8023
"8024"	0.081416	-1.0524	0.90158	-0.018283	0.12206	8024
"8025"	0.076815	-1.0798	0.90288	-0.021761	0.12171	8025
"8026"	0.085817	-1.0275	0.89711	0.003224	0.12399	8026
"8027"	0.087618	-1.0176	0.89381	0.011909	0.1252	8027
"8028"	0.094019	-0.9839	0.86947	-0.014346	0.123	8028
"8029"	0.092218	-0.99316	0.87903	-0.002696	0.1236	8029
"8030"	0.091418	-0.99733	0.88246	0.0047919	0.12485	8030
"8031"	0.095219	-0.97782	0.86126	0.0063209	0.12504	8031
