"BAYES_prob"	"BAYES_log10.PO."	"BAYES_qval"	"BAYES_alpha"	"BAYES_fst"	"ID"
"11675"	0.09802	-0.96388	0.88736	0.014306	0.11175	11675
"11676"	0.091218	-0.99838	0.90165	-0.0011579	0.11069	11676
"11677"	0.087618	-1.0176	0.90519	0.017876	0.11174	11677
"11678"	0.086417	-1.0241	0.90599	0.0012452	0.11055	11678
"11679"	0.092418	-0.99213	0.90004	-0.0059846	0.11024	11679
"11680"	0.09942	-0.95705	0.88224	0.026696	0.11274	11680
"11681"	0.092218	-0.99316	0.90033	-0.010402	0.10998	11681
"11682"	0.086417	-1.0241	0.90599	0.0014891	0.11064	11682
"11683"	0.086217	-1.0252	0.90611	-0.019223	0.10922	11683
"11684"	0.082817	-1.0443	0.90758	-0.013244	0.1097	11684
"11685"	0.10702	-0.92137	0.8448	0.045314	0.11408	11685
"11686"	0.083817	-1.0387	0.90726	-0.010473	0.10981	11686
"11687"	0.090018	-1.0047	0.90304	0.0053743	0.11105	11687
"11688"	0.09862	-0.96094	0.88527	0.0014216	0.11075	11688
"11689"	0.10162	-0.94648	0.87224	0.039371	0.11366	11689
"11690"	0.10722	-0.92046	0.84381	0.038381	0.11352	11690
"11691"	0.10562	-0.92777	0.8521	0.036656	0.11342	11691
"11692"	0.11042	-0.90613	0.82755	0.043312	0.11395	11692
"11693"	0.10862	-0.91415	0.8367	0.043845	0.11384	11693
"11694"	0.11142	-0.90172	0.81974	0.045653	0.11425	11694
"11695"	0.10362	-0.93705	0.86216	0.037843	0.11352	11695
"11696"	0.086617	-1.023	0.90587	-0.005965	0.11025	11696
"11697"	0.084017	-1.0375	0.90718	-0.00866	0.10992	11697
"11698"	0.087818	-1.0165	0.90503	-0.002676	0.11037	11698
"11699"	0.094419	-0.98187	0.8966	-0.0045815	0.11024	11699
"11700"	0.090018	-1.0047	0.90304	-0.013709	0.10962	11700
"11701"	0.080816	-1.0559	0.90799	-0.018256	0.10924	11701
"11702"	0.090018	-1.0047	0.90304	0.015691	0.1117	11702
"11703"	0.092018	-0.9942	0.9006	-0.007316	0.11007	11703
"11704"	0.087417	-1.0187	0.90534	-0.0015501	0.11024	11704
"11705"	0.090218	-1.0036	0.90283	-0.0069154	0.11003	11705
"11706"	0.084217	-1.0364	0.90711	-0.0087642	0.10993	11706
"11707"	0.091618	-0.99629	0.90113	-0.0088718	0.11014	11707
"11708"	0.087818	-1.0165	0.90503	-0.0088039	0.11017	11708
"11709"	0.088818	-1.0111	0.90419	0.0065053	0.11115	11709
"11710"	0.089418	-1.0079	0.90364	-0.023933	0.10918	11710
"11711"	0.087417	-1.0187	0.90534	0.0099427	0.11148	11711
"11712"	0.083617	-1.0398	0.90733	-0.0092141	0.10977	11712
"11713"	0.091018	-0.99943	0.9019	-0.003567	0.11044	11713
"11714"	0.085617	-1.0286	0.90645	-0.013033	0.10975	11714
"11715"	0.091618	-0.99629	0.90113	-0.0046332	0.11043	11715
"11716"	0.10122	-0.94839	0.87396	0.018203	0.11205	11716
"11717"	0.083817	-1.0387	0.90726	-0.011083	0.10966	11717
"11718"	0.086017	-1.0264	0.90623	-0.0090123	0.10989	11718
"11719"	0.084617	-1.0341	0.90694	-0.019373	0.10933	11719
"11720"	0.089818	-1.0058	0.90324	-0.01915	0.10926	11720
"11721"	0.083217	-1.0421	0.90747	-0.0017376	0.11028	11721
"11722"	0.094019	-0.9839	0.89738	0.011496	0.1114	11722
"11723"	0.089618	-1.0068	0.90345	0.023826	0.11236	11723
"11724"	0.092018	-0.9942	0.9006	0.011782	0.11145	11724
"11725"	0.094219	-0.98289	0.897	0.019744	0.11214	11725
"11726"	0.089418	-1.0079	0.90364	-0.0090061	0.10991	11726
"11727"	0.094819	-0.97984	0.89581	-0.013311	0.10977	11727
"11728"	0.087017	-1.0209	0.90561	0.0016143	0.11074	11728
"11729"	0.094019	-0.9839	0.89738	-0.019881	0.10933	11729
"11730"	0.090218	-1.0036	0.90283	0.021935	0.11233	11730
"11731"	0.087217	-1.0198	0.90548	-0.0035117	0.11023	11731
"11732"	0.092418	-0.99213	0.90004	-0.00047379	0.11061	11732
"11733"	0.084617	-1.0341	0.90694	-0.016702	0.10957	11733
"11734"	0.086217	-1.0252	0.90611	-0.0099707	0.11005	11734
"11735"	0.087417	-1.0187	0.90534	-0.0098411	0.10982	11735
"11736"	0.088818	-1.0111	0.90419	0.0023736	0.11088	11736
"11737"	0.085617	-1.0286	0.90645	-0.012545	0.10967	11737
"11738"	0.088618	-1.0122	0.90436	-0.0063262	0.11019	11738
"11739"	0.088618	-1.0122	0.90436	-0.0064056	0.11018	11739
"11740"	0.087217	-1.0198	0.90548	0.0050886	0.11113	11740
"11741"	0.09802	-0.96388	0.88736	0.0079061	0.11133	11741
"11742"	0.087017	-1.0209	0.90561	-0.008241	0.10986	11742
"11743"	0.092819	-0.99006	0.89943	-0.012438	0.10978	11743
"11744"	0.089418	-1.0079	0.90364	-0.0037082	0.11035	11744
"11745"	0.093219	-0.988	0.89879	-0.0064436	0.11023	11745
"11746"	0.089618	-1.0068	0.90345	0.00038238	0.11091	11746
"11747"	0.091418	-0.99733	0.90139	0.002097	0.11077	11747
"11748"	0.090018	-1.0047	0.90304	-0.0029788	0.11046	11748
"11749"	0.084417	-1.0353	0.90702	-0.011577	0.10975	11749
"11750"	0.09882	-0.95997	0.88455	0.011898	0.11187	11750
"11751"	0.094419	-0.98187	0.8966	0.012768	0.11172	11751
"11752"	0.087417	-1.0187	0.90534	0.0062187	0.11106	11752
"11753"	0.09762	-0.96585	0.88871	0.0073545	0.11123	11753
"11754"	0.091418	-0.99733	0.90139	-0.0079381	0.10998	11754
"11755"	0.095419	-0.97681	0.89456	0.0039928	0.11107	11755
"11756"	0.090418	-1.0026	0.9026	0.0087616	0.1111	11756
"11757"	0.084817	-1.033	0.90685	-0.013356	0.10952	11757
"11758"	0.097219	-0.96783	0.88991	0.0031318	0.11087	11758
"11759"	0.09802	-0.96388	0.88736	-0.0071101	0.11021	11759
"11760"	0.095619	-0.97581	0.89412	-0.0017962	0.11046	11760
"11761"	0.092418	-0.99213	0.90004	-0.014474	0.10982	11761
"11762"	0.085817	-1.0275	0.90634	-0.0090217	0.11001	11762
"11763"	0.085417	-1.0297	0.90654	-0.0070678	0.11028	11763
"11764"	0.087217	-1.0198	0.90548	-0.003181	0.11038	11764
"11765"	0.092018	-0.9942	0.9006	0.010612	0.1114	11765
"11766"	0.092819	-0.99006	0.89943	0.0020265	0.11083	11766
"11767"	0.092018	-0.9942	0.9006	0.0083565	0.11127	11767
"11768"	0.089418	-1.0079	0.90364	-0.0031658	0.11056	11768
"11769"	0.084817	-1.033	0.90685	-0.012081	0.10969	11769
"11770"	0.094019	-0.9839	0.89738	-0.0039158	0.11038	11770
"11771"	0.093819	-0.98493	0.89776	-0.003708	0.11036	11771
"11772"	0.09782	-0.96487	0.88808	0.0061249	0.11116	11772
"11773"	0.086017	-1.0264	0.90623	-0.011146	0.10989	11773
"11774"	0.083417	-1.0409	0.9074	-0.0023237	0.11025	11774
"11775"	0.083817	-1.0387	0.90726	-0.01042	0.10994	11775
"11776"	0.30586	-0.35592	0.27356	0.53719	0.15851	11776
"11777"	0.096419	-0.9718	0.89212	0.0091578	0.11133	11777
"11778"	0.094819	-0.97984	0.89581	0.0017459	0.11096	11778
"11779"	0.09982	-0.95511	0.88061	0.0052978	0.11099	11779
"11780"	0.091218	-0.99838	0.90165	-0.013272	0.10961	11780
"11781"	0.10182	-0.94553	0.87133	0.01454	0.11173	11781
"11782"	0.086217	-1.0252	0.90611	-0.010899	0.11001	11782
"11783"	0.088618	-1.0122	0.90436	0.0013152	0.11055	11783
"11784"	0.090018	-1.0047	0.90304	0.0010195	0.11072	11784
"11785"	0.086417	-1.0241	0.90599	0.0037241	0.11092	11785
"11786"	0.089418	-1.0079	0.90364	0.0059681	0.1111	11786
"11787"	0.091218	-0.99838	0.90165	-0.0098281	0.10995	11787
"11788"	0.081216	-1.0536	0.90793	-0.0075519	0.11004	11788
"11789"	0.088018	-1.0154	0.90488	-0.016047	0.1095	11789
"11790"	0.088418	-1.0133	0.90455	-0.010474	0.10996	11790
"11791"	0.087417	-1.0187	0.90534	-0.010013	0.10992	11791
"11792"	0.091018	-0.99943	0.9019	-0.0078856	0.1101	11792
"11793"	0.091218	-0.99838	0.90165	-0.0059889	0.11016	11793
"11794"	0.090418	-1.0026	0.9026	-0.0028772	0.11026	11794
"11795"	0.094619	-0.98085	0.8962	0.0045941	0.11103	11795
"11796"	0.090018	-1.0047	0.90304	0.015454	0.1118	11796
"11797"	0.092619	-0.99109	0.89974	0.0040809	0.11099	11797
"11798"	0.089418	-1.0079	0.90364	0.01069	0.1115	11798
"11799"	0.095019	-0.97883	0.89542	0.010592	0.11136	11799
"11800"	0.095419	-0.97681	0.89456	0.0074771	0.11126	11800
"11801"	0.092619	-0.99109	0.89974	0.013483	0.1116	11801
"11802"	0.10642	-0.9241	0.84777	0.045065	0.11445	11802
"11803"	0.094219	-0.98289	0.897	0.014014	0.11169	11803
"11804"	0.095619	-0.97581	0.89412	0.012137	0.11157	11804
"11805"	0.090818	-1.0005	0.90215	-0.010878	0.10993	11805
"11806"	0.085217	-1.0308	0.90664	0.0042649	0.111	11806
"11807"	0.090618	-1.0015	0.90237	0.0029758	0.11083	11807
"11808"	0.087618	-1.0176	0.90519	-0.0012264	0.11047	11808
"11809"	0.087818	-1.0165	0.90503	-0.0089327	0.11002	11809
"11810"	0.093819	-0.98493	0.89776	0.003447	0.11087	11810
"11811"	0.097019	-0.96882	0.89046	0.018175	0.11207	11811
"11812"	0.089818	-1.0058	0.90324	0.0067528	0.11107	11812
"11813"	0.085817	-1.0275	0.90634	-0.017941	0.10948	11813
"11814"	0.094419	-0.98187	0.8966	0.0307	0.11304	11814
"11815"	0.092619	-0.99109	0.89974	0.0070741	0.11105	11815
"11816"	0.090218	-1.0036	0.90283	0.0055445	0.11117	11816
"11817"	0.10102	-0.94934	0.87495	0.0045056	0.11122	11817
"11818"	0.087217	-1.0198	0.90548	-0.013542	0.10964	11818
"11819"	0.095619	-0.97581	0.89412	-0.00049756	0.11074	11819
"11820"	0.095019	-0.97883	0.89542	-0.0091294	0.11004	11820
"11821"	0.087217	-1.0198	0.90548	-0.0068021	0.11003	11821
"11822"	0.10062	-0.95126	0.87676	0.031584	0.11304	11822
"11823"	0.087017	-1.0209	0.90561	-0.019883	0.10918	11823
"11824"	0.094019	-0.9839	0.89738	0.0057235	0.11126	11824
"11825"	0.085817	-1.0275	0.90634	-0.0096738	0.10997	11825
"11826"	0.088218	-1.0143	0.90472	-0.0039079	0.11028	11826
"11827"	0.089618	-1.0068	0.90345	-0.017694	0.10946	11827
"11828"	0.092218	-0.99316	0.90033	-0.015177	0.1097	11828
"11829"	0.087618	-1.0176	0.90519	0.0058347	0.11093	11829
"11830"	0.083017	-1.0432	0.90753	0.0061288	0.11113	11830
"11831"	0.090218	-1.0036	0.90283	-0.0094914	0.10997	11831
"11832"	0.084617	-1.0341	0.90694	-0.014735	0.10956	11832
"11833"	0.09842	-0.96192	0.88596	-0.0072727	0.11015	11833
"11834"	0.091018	-0.99943	0.9019	0.0066163	0.11102	11834
"11835"	0.086217	-1.0252	0.90611	-0.010465	0.10982	11835
"11836"	0.087818	-1.0165	0.90503	-0.01375	0.10972	11836
"11837"	0.093019	-0.98903	0.89911	-0.0088527	0.10997	11837
"11838"	0.088018	-1.0154	0.90488	-0.013317	0.10971	11838
"11839"	0.087417	-1.0187	0.90534	0.0069892	0.11105	11839
"11840"	0.090018	-1.0047	0.90304	-0.010955	0.10977	11840
"11841"	0.088218	-1.0143	0.90472	-0.0072574	0.11015	11841
"11842"	0.076215	-1.0835	0.90827	-0.017306	0.10938	11842
"11843"	0.088018	-1.0154	0.90488	-0.015399	0.10954	11843
"11844"	0.087017	-1.0209	0.90561	-0.0074125	0.10998	11844
"11845"	0.085217	-1.0308	0.90664	-0.010485	0.10984	11845
"11846"	0.087017	-1.0209	0.90561	-0.016305	0.10946	11846
"11847"	0.084617	-1.0341	0.90694	-0.01212	0.10972	11847
"11848"	0.093419	-0.98697	0.89845	-0.0071041	0.11018	11848
"11849"	0.084017	-1.0375	0.90718	-0.0076776	0.10988	11849
"11850"	0.088818	-1.0111	0.90419	-0.0063545	0.11002	11850
"11851"	0.09982	-0.95511	0.88061	0.020427	0.1122	11851
"11852"	0.091418	-0.99733	0.90139	-0.014497	0.10959	11852
"11853"	0.088818	-1.0111	0.90419	-0.02044	0.10932	11853
"11854"	0.090218	-1.0036	0.90283	-0.0014768	0.1104	11854
"11855"	0.083217	-1.0421	0.90747	-0.014589	0.10968	11855
"11856"	0.087417	-1.0187	0.90534	-0.012745	0.10965	11856
"11857"	0.096819	-0.96981	0.891	0.0020124	0.11079	11857
"11858"	0.085617	-1.0286	0.90645	-0.014559	0.10964	11858
"11859"	0.083817	-1.0387	0.90726	-0.009906	0.10979	11859
"11860"	0.088818	-1.0111	0.90419	-0.0089957	0.11001	11860
"11861"	0.091618	-0.99629	0.90113	-0.00065186	0.11051	11861
"11862"	0.086417	-1.0241	0.90599	-0.006045	0.1101	11862
"11863"	0.090018	-1.0047	0.90304	-0.011733	0.10973	11863
"11864"	0.085017	-1.0319	0.90675	-0.018153	0.10937	11864
"11865"	0.088818	-1.0111	0.90419	-0.015543	0.10952	11865
"11866"	0.083417	-1.0409	0.9074	-0.016361	0.10936	11866
"11867"	0.091018	-0.99943	0.9019	-0.012407	0.10982	11867
"11868"	0.086217	-1.0252	0.90611	-0.0058111	0.11008	11868
"11869"	0.092819	-0.99006	0.89943	0.0032202	0.11092	11869
"11870"	0.089218	-1.009	0.90383	-0.014717	0.10961	11870
"11871"	0.096819	-0.96981	0.891	0.00086281	0.11083	11871
"11872"	0.090418	-1.0026	0.9026	-0.011158	0.10988	11872
"11873"	0.091218	-0.99838	0.90165	-0.0042345	0.11039	11873
"11874"	0.090618	-1.0015	0.90237	0.0079212	0.11122	11874
"11875"	0.089618	-1.0068	0.90345	-0.0058994	0.11022	11875
"11876"	0.083017	-1.0432	0.90753	-0.01661	0.10944	11876
"11877"	0.089018	-1.01	0.90401	-0.010941	0.10982	11877
"11878"	0.090018	-1.0047	0.90304	-0.014258	0.10954	11878
"11879"	0.087618	-1.0176	0.90519	-0.00087327	0.1107	11879
"11880"	0.088018	-1.0154	0.90488	-0.00057891	0.11061	11880
"11881"	0.088618	-1.0122	0.90436	-0.0010517	0.11046	11881
"11882"	0.085617	-1.0286	0.90645	0.0031911	0.11077	11882
"11883"	0.082016	-1.0489	0.90778	-0.0019193	0.11031	11883
"11884"	0.088018	-1.0154	0.90488	-0.0012843	0.11037	11884
"11885"	0.091618	-0.99629	0.90113	-0.013407	0.10967	11885
"11886"	0.086217	-1.0252	0.90611	-0.018656	0.10939	11886
"11887"	0.10162	-0.94648	0.87224	0.020051	0.11228	11887
"11888"	0.090618	-1.0015	0.90237	0.0085805	0.11114	11888
"11889"	0.09862	-0.96094	0.88527	0.01717	0.11212	11889
"11890"	0.092018	-0.9942	0.9006	0.012994	0.11147	11890
"11891"	0.090218	-1.0036	0.90283	-0.0073722	0.10994	11891
"11892"	0.092418	-0.99213	0.90004	-0.0053008	0.11007	11892
"11893"	0.093619	-0.98595	0.8981	0.017978	0.11203	11893
"11894"	0.093019	-0.98903	0.89911	-0.0088026	0.11001	11894
"11895"	0.091818	-0.99524	0.90088	0.01546	0.11162	11895
"11896"	0.089418	-1.0079	0.90364	0.0016932	0.1109	11896
"11897"	0.088818	-1.0111	0.90419	0.0081665	0.11106	11897
"11898"	0.086817	-1.022	0.90574	0.0069993	0.11121	11898
"11899"	0.091218	-0.99838	0.90165	0.0061228	0.11125	11899
"11900"	0.091018	-0.99943	0.9019	-0.0051196	0.11019	11900
"11901"	0.09862	-0.96094	0.88527	0.007848	0.11129	11901
"11902"	0.081216	-1.0536	0.90793	-0.010688	0.10989	11902
"11903"	0.089218	-1.009	0.90383	-0.0070435	0.11007	11903
"11904"	0.096019	-0.9738	0.89315	0.011115	0.11157	11904
"11905"	0.091818	-0.99524	0.90088	0.0099543	0.11139	11905
"11906"	0.087017	-1.0209	0.90561	-0.0076366	0.10991	11906
"11907"	0.090218	-1.0036	0.90283	-0.016063	0.1094	11907
"11908"	0.10022	-0.95318	0.87879	0.01479	0.11177	11908
"11909"	0.079816	-1.0618	0.90811	-0.011652	0.10967	11909
"11910"	0.084217	-1.0364	0.90711	-0.0054569	0.11022	11910
"11911"	0.083817	-1.0387	0.90726	-0.021935	0.10912	11911
"11912"	0.086417	-1.0241	0.90599	-0.019376	0.10945	11912
"11913"	0.089218	-1.009	0.90383	-0.0098278	0.10991	11913
"11914"	0.090418	-1.0026	0.9026	0.022217	0.11217	11914
"11915"	0.082817	-1.0443	0.90758	-0.0078189	0.10998	11915
"11916"	0.092018	-0.9942	0.9006	-0.021752	0.10924	11916
"11917"	0.087017	-1.0209	0.90561	-0.011137	0.10978	11917
"11918"	0.10402	-0.93518	0.86036	0.025238	0.11267	11918
"11919"	0.081016	-1.0547	0.90796	-0.011477	0.10961	11919
"11920"	0.088418	-1.0133	0.90455	-0.015071	0.10961	11920
"11921"	0.092819	-0.99006	0.89943	0.0024972	0.11084	11921
"11922"	0.094019	-0.9839	0.89738	0.0052486	0.11104	11922
"11923"	0.092418	-0.99213	0.90004	0.0063688	0.11106	11923
"11924"	0.089818	-1.0058	0.90324	0.0050273	0.11106	11924
"11925"	0.092218	-0.99316	0.90033	0.020573	0.11209	11925
"11926"	0.092218	-0.99316	0.90033	0.0030142	0.11083	11926
"11927"	0.085417	-1.0297	0.90654	0.007378	0.11104	11927
"11928"	0.095419	-0.97681	0.89456	0.0081105	0.1113	11928
"11929"	0.097019	-0.96882	0.89046	0.0082023	0.11148	11929
"11930"	0.087618	-1.0176	0.90519	-0.0065374	0.11039	11930
"11931"	0.095019	-0.97883	0.89542	0.0044956	0.11103	11931
"11932"	0.092819	-0.99006	0.89943	-0.0097267	0.11006	11932
"11933"	0.081616	-1.0512	0.90786	-0.010076	0.10979	11933
"11934"	0.088018	-1.0154	0.90488	0.010678	0.11158	11934
"11935"	0.091218	-0.99838	0.90165	-0.0086164	0.11009	11935
"11936"	0.087618	-1.0176	0.90519	0.0025333	0.11079	11936
"11937"	0.087818	-1.0165	0.90503	-0.0021788	0.11046	11937
"11938"	0.088418	-1.0133	0.90455	-0.0032001	0.11044	11938
"11939"	0.087818	-1.0165	0.90503	-0.0092258	0.10987	11939
"11940"	0.091818	-0.99524	0.90088	-0.015244	0.10961	11940
"11941"	0.088418	-1.0133	0.90455	-0.00017399	0.1105	11941
"11942"	0.087217	-1.0198	0.90548	-0.009855	0.10985	11942
"11943"	0.087017	-1.0209	0.90561	-0.015255	0.10975	11943
"11944"	0.087017	-1.0209	0.90561	-0.011965	0.10991	11944
"11945"	0.091218	-0.99838	0.90165	-0.013049	0.1097	11945
"11946"	0.085017	-1.0319	0.90675	-0.0096228	0.10991	11946
"11947"	0.087818	-1.0165	0.90503	-0.0084476	0.10996	11947
"11948"	0.096619	-0.97081	0.89156	-0.022302	0.10932	11948
"11949"	0.091418	-0.99733	0.90139	0.0075735	0.11113	11949
"11950"	0.091218	-0.99838	0.90165	-0.018478	0.1094	11950
"11951"	0.094619	-0.98085	0.8962	-0.01209	0.10989	11951
"11952"	0.087017	-1.0209	0.90561	-0.010549	0.10994	11952
"11953"	0.090418	-1.0026	0.9026	-0.009332	0.11	11953
"11954"	0.088418	-1.0133	0.90455	-0.017527	0.10933	11954
"11955"	0.088818	-1.0111	0.90419	-0.01195	0.10975	11955
"11956"	0.092218	-0.99316	0.90033	-0.022462	0.10905	11956
"11957"	0.084617	-1.0341	0.90694	0.0014167	0.11057	11957
"11958"	0.086217	-1.0252	0.90611	-0.015652	0.10957	11958
"11959"	0.089418	-1.0079	0.90364	-0.0012034	0.11046	11959
"11960"	0.087217	-1.0198	0.90548	-0.012739	0.1097	11960
"11961"	0.084417	-1.0353	0.90702	-0.017312	0.10937	11961
"11962"	0.086617	-1.023	0.90587	-0.013686	0.10956	11962
"11963"	0.087417	-1.0187	0.90534	-0.011833	0.10953	11963
"11964"	0.091418	-0.99733	0.90139	-0.016842	0.10939	11964
"11965"	0.09822	-0.9629	0.88673	0.01019	0.11158	11965
"11966"	0.086417	-1.0241	0.90599	-0.010353	0.10981	11966
"11967"	0.086217	-1.0252	0.90611	-0.0098568	0.10996	11967
"11968"	0.089618	-1.0068	0.90345	0.0094794	0.11135	11968
"11969"	0.089018	-1.01	0.90401	0.014296	0.11157	11969
"11970"	0.084417	-1.0353	0.90702	-0.0051237	0.11021	11970
"11971"	0.10162	-0.94648	0.87224	0.00038849	0.11081	11971
"11972"	0.090018	-1.0047	0.90304	0.0014722	0.11074	11972
"11973"	0.084217	-1.0364	0.90711	-0.0037099	0.11028	11973
"11974"	0.088618	-1.0122	0.90436	-0.0055164	0.11027	11974
"11975"	0.095819	-0.9748	0.89366	-0.012686	0.10979	11975
"11976"	0.093619	-0.98595	0.8981	-0.0085397	0.11008	11976
"11977"	0.080616	-1.0571	0.90802	-0.011148	0.10973	11977
"11978"	0.082817	-1.0443	0.90758	-0.010089	0.10998	11978
"11979"	0.084017	-1.0375	0.90718	-0.013123	0.10967	11979
"11980"	0.090018	-1.0047	0.90304	0.010152	0.11143	11980
"11981"	0.087618	-1.0176	0.90519	0.0058489	0.11105	11981
"11982"	0.083017	-1.0432	0.90753	-0.014331	0.10947	11982
"11983"	0.083617	-1.0398	0.90733	-0.017159	0.10951	11983
"11984"	0.088418	-1.0133	0.90455	-0.0076775	0.11006	11984
"11985"	0.094419	-0.98187	0.8966	0.0027849	0.11098	11985
"11986"	0.094219	-0.98289	0.897	0.0082045	0.11135	11986
"11987"	0.09862	-0.96094	0.88527	0.0052666	0.11125	11987
"11988"	0.084417	-1.0353	0.90702	-0.018022	0.10936	11988
"11989"	0.086217	-1.0252	0.90611	-0.010748	0.10996	11989
"11990"	0.087017	-1.0209	0.90561	-0.004929	0.11023	11990
"11991"	0.090018	-1.0047	0.90304	-0.01548	0.10971	11991
"11992"	0.089218	-1.009	0.90383	-0.012712	0.10969	11992
"11993"	0.085217	-1.0308	0.90664	-0.0093558	0.10976	11993
"11994"	0.091018	-0.99943	0.9019	-0.0086396	0.10998	11994
"11995"	0.10082	-0.9503	0.87584	0.021603	0.11236	11995
"11996"	0.083217	-1.0421	0.90747	-0.010388	0.10984	11996
"11997"	0.084817	-1.033	0.90685	-0.017248	0.10935	11997
"11998"	0.087217	-1.0198	0.90548	0.0048145	0.11098	11998
"11999"	0.093219	-0.988	0.89879	0.0037256	0.11093	11999
"12000"	0.085417	-1.0297	0.90654	0.0014354	0.11061	12000
"12001"	0.085817	-1.0275	0.90634	-0.0069972	0.11001	12001
"12002"	0.12162	-0.85866	0.76328	0.077157	0.11678	12002
"12003"	0.078816	-1.0677	0.90819	-0.0087447	0.10986	12003
"12004"	0.083817	-1.0387	0.90726	-0.015082	0.10938	12004
"12005"	0.090418	-1.0026	0.9026	-0.0070159	0.1101	12005
"12006"	0.082817	-1.0443	0.90758	-0.010252	0.10987	12006
"12007"	0.091618	-0.99629	0.90113	-0.0099449	0.10983	12007
"12008"	0.082617	-1.0455	0.90764	-0.014345	0.1096	12008
"12009"	0.089018	-1.01	0.90401	0.0024474	0.11062	12009
"12010"	0.091618	-0.99629	0.90113	-0.0035236	0.11038	12010
"12011"	0.092819	-0.99006	0.89943	-0.0016638	0.11051	12011
"12012"	0.084617	-1.0341	0.90694	-0.014326	0.10948	12012
"12013"	0.096419	-0.9718	0.89212	0.015943	0.11193	12013
"12014"	0.088218	-1.0143	0.90472	-0.011556	0.10974	12014
"12015"	0.087818	-1.0165	0.90503	0.0040421	0.11087	12015
"12016"	0.083617	-1.0398	0.90733	-0.01145	0.10961	12016
"12017"	0.087417	-1.0187	0.90534	-0.018019	0.10947	12017
"12018"	0.097019	-0.96882	0.89046	-0.002236	0.11054	12018
"12019"	0.083217	-1.0421	0.90747	-0.0128	0.10971	12019
"12020"	0.087618	-1.0176	0.90519	-0.012769	0.10997	12020
"12021"	0.096219	-0.9728	0.89266	-0.0076328	0.11023	12021
"12022"	0.092619	-0.99109	0.89974	-0.011271	0.10986	12022
"12023"	0.092418	-0.99213	0.90004	-0.0029504	0.1106	12023
"12024"	0.085417	-1.0297	0.90654	-0.0061019	0.11015	12024
"12025"	0.081816	-1.0501	0.90782	-0.015232	0.10948	12025
"12026"	0.091418	-0.99733	0.90139	-0.012302	0.10987	12026
"12027"	0.083817	-1.0387	0.90726	-0.01487	0.10952	12027
"12028"	0.087818	-1.0165	0.90503	-0.018862	0.10949	12028
"12029"	0.084417	-1.0353	0.90702	-0.0010608	0.1105	12029
"12030"	0.089218	-1.009	0.90383	-0.0087602	0.10994	12030
"12031"	0.083017	-1.0432	0.90753	-0.018146	0.10927	12031
"12032"	0.090618	-1.0015	0.90237	-0.0092624	0.11009	12032
"12033"	0.087417	-1.0187	0.90534	-0.014641	0.10948	12033
"12034"	0.088418	-1.0133	0.90455	-0.020897	0.10927	12034
"12035"	0.090418	-1.0026	0.9026	-0.015676	0.10956	12035
"12036"	0.081016	-1.0547	0.90796	-0.010635	0.10973	12036
"12037"	0.088218	-1.0143	0.90472	-0.010223	0.10983	12037
"12038"	0.081816	-1.0501	0.90782	0.0020061	0.11053	12038
"12039"	0.081616	-1.0512	0.90786	-0.01762	0.10933	12039
"12040"	0.096819	-0.96981	0.891	0.01104	0.11146	12040
"12041"	0.093419	-0.98697	0.89845	0.0025977	0.11073	12041
"12042"	0.090818	-1.0005	0.90215	0.03207	0.11299	12042
"12043"	0.091018	-0.99943	0.9019	0.0018501	0.11072	12043
"12044"	0.084817	-1.033	0.90685	0.00068631	0.11057	12044
"12045"	0.090818	-1.0005	0.90215	-0.0019226	0.11056	12045
"12046"	0.090018	-1.0047	0.90304	0.0090091	0.11127	12046
"12047"	0.09962	-0.95608	0.8814	0.013554	0.1117	12047
"12048"	0.091218	-0.99838	0.90165	0.0073942	0.11115	12048
"12049"	0.088218	-1.0143	0.90472	-0.0097385	0.10991	12049
"12050"	0.085017	-1.0319	0.90675	-0.0089976	0.10981	12050
"12051"	0.090618	-1.0015	0.90237	-0.0098546	0.10986	12051
"12052"	0.081816	-1.0501	0.90782	-0.0030285	0.11024	12052
"12053"	0.089818	-1.0058	0.90324	-0.014211	0.10946	12053
"12054"	0.095819	-0.9748	0.89366	0.0041643	0.111	12054
"12055"	0.091818	-0.99524	0.90088	-0.019413	0.10929	12055
"12056"	0.078216	-1.0713	0.90822	-0.010301	0.10979	12056
"12057"	0.09822	-0.9629	0.88673	0.02575	0.11264	12057
"12058"	0.10062	-0.95126	0.87676	0.0085852	0.11145	12058
"12059"	0.090818	-1.0005	0.90215	0.0068435	0.11124	12059
"12060"	0.091618	-0.99629	0.90113	0.0076705	0.11129	12060
"12061"	0.096219	-0.9728	0.89266	0.0064954	0.11103	12061
"12062"	0.097219	-0.96783	0.88991	-0.0060516	0.11033	12062
"12063"	0.088418	-1.0133	0.90455	0.0025845	0.11072	12063
"12064"	0.13603	-0.80287	0.6955	0.1131	0.11995	12064
"12065"	0.09822	-0.9629	0.88673	0.023098	0.11245	12065
"12066"	0.088418	-1.0133	0.90455	0.019708	0.11197	12066
"12067"	0.087017	-1.0209	0.90561	-0.013812	0.10951	12067
"12068"	0.085617	-1.0286	0.90645	-0.014042	0.10961	12068
"12069"	0.093419	-0.98697	0.89845	0.0101	0.11143	12069
"12070"	0.089418	-1.0079	0.90364	-0.011408	0.10975	12070
"12071"	0.093219	-0.988	0.89879	0.016524	0.1117	12071
