"BAYES_prob"	"BAYES_log10.PO."	"BAYES_qval"	"BAYES_alpha"	"BAYES_fst"	"ID"
"3551"	0.084617	-1.0341	0.89864	0.0068942	0.081529	3551
"3552"	0.096619	-0.97081	0.84995	0.016356	0.082491	3552
"3553"	0.096819	-0.96981	0.84823	0.014439	0.082542	3553
"3554"	0.095419	-0.97681	0.8597	0.010908	0.082244	3554
"3555"	0.092619	-0.99109	0.87642	0.019904	0.082867	3555
"3556"	0.11482	-0.887	0.63739	0.06823	0.086111	3556
"3557"	0.10082	-0.9503	0.80136	0.018595	0.082862	3557
"3558"	0.09822	-0.9629	0.83493	0.0066008	0.081904	3558
"3559"	0.096819	-0.96981	0.84823	0.016326	0.082289	3559
"3560"	0.092218	-0.99316	0.87832	-0.010769	0.080646	3560
"3561"	0.085217	-1.0308	0.89784	0.0031243	0.081434	3561
"3562"	0.09902	-0.95899	0.82544	0.018475	0.082637	3562
"3563"	0.091818	-0.99524	0.88015	0.024451	0.082998	3563
"3564"	0.096419	-0.9718	0.85168	0.0094078	0.082231	3564
"3565"	0.094819	-0.97984	0.86382	0.010921	0.082276	3565
"3566"	0.097419	-0.96684	0.8428	0.012339	0.082523	3566
"3567"	0.092018	-0.9942	0.87924	0.016676	0.082406	3567
"3568"	0.084017	-1.0375	0.89934	-0.006982	0.080726	3568
"3569"	0.082617	-1.0455	0.90061	-0.0066622	0.080876	3569
"3570"	0.090618	-1.0015	0.88484	0.0047188	0.081442	3570
"3571"	0.085417	-1.0297	0.89755	0.0045702	0.081225	3571
"3572"	0.080016	-1.0606	0.90187	0.0046611	0.081218	3572
"3573"	0.093019	-0.98903	0.87444	0.0059415	0.081769	3573
"3574"	0.083617	-1.0398	0.89974	0.0044706	0.081323	3574
"3575"	0.086617	-1.023	0.89558	0.0076355	0.081865	3575
"3576"	0.091218	-0.99838	0.88253	0.0094425	0.081924	3576
"3577"	0.095219	-0.97782	0.86104	0.0077342	0.081755	3577
"3578"	0.096219	-0.9728	0.8534	0.0096255	0.0818	3578
"3579"	0.085417	-1.0297	0.89755	-0.014955	0.080278	3579
"3580"	0.084617	-1.0341	0.89864	-0.021609	0.079886	3580
"3581"	0.083617	-1.0398	0.89974	-0.026267	0.079624	3581
"3582"	0.086017	-1.0264	0.89662	-0.022745	0.079826	3582
"3583"	0.087217	-1.0198	0.89437	-0.025841	0.07956	3583
"3584"	0.085417	-1.0297	0.89755	-0.022968	0.079856	3584
"3585"	0.093219	-0.988	0.87347	-0.030117	0.079572	3585
"3586"	0.087417	-1.0187	0.89393	-0.019866	0.07999	3586
"3587"	0.084017	-1.0375	0.89934	-0.0045419	0.080871	3587
"3588"	0.083417	-1.0409	0.89994	-0.01856	0.080092	3588
"3589"	0.09822	-0.9629	0.83493	0.0043687	0.081748	3589
"3590"	0.092018	-0.9942	0.87924	0.017708	0.082407	3590
"3591"	0.10522	-0.92961	0.73787	0.033765	0.083639	3591
"3592"	0.078816	-1.0677	0.90214	-0.013926	0.080325	3592
"3593"	0.087217	-1.0198	0.89437	0.00034565	0.081297	3593
"3594"	0.093819	-0.98493	0.8702	-0.0088565	0.080706	3594
"3595"	0.092418	-0.99213	0.87739	-0.020344	0.080162	3595
"3596"	0.084217	-1.0364	0.89911	-0.023941	0.079767	3596
"3597"	0.094619	-0.98085	0.86528	0.011966	0.082108	3597
"3598"	0.089618	-1.0068	0.88812	-0.0096516	0.080707	3598
"3599"	0.087017	-1.0209	0.89477	-0.0047466	0.080791	3599
"3600"	0.078416	-1.0701	0.90221	0.0052299	0.081385	3600
"3601"	0.088218	-1.0143	0.89209	-0.015393	0.080477	3601
"3602"	0.082617	-1.0455	0.90061	-0.018907	0.080278	3602
"3603"	0.084817	-1.033	0.89838	-0.027039	0.079534	3603
"3604"	0.087818	-1.0165	0.89305	-0.0069373	0.08089	3604
"3605"	0.080016	-1.0606	0.90187	-0.015578	0.080198	3605
"3606"	0.093019	-0.98903	0.87444	-0.0073691	0.080703	3606
"3607"	0.09982	-0.95511	0.81533	0.020177	0.082986	3607
"3608"	0.10142	-0.94743	0.79252	0.024281	0.083091	3608
"3609"	0.086217	-1.0252	0.89628	-0.020119	0.079993	3609
"3610"	0.085217	-1.0308	0.89784	-0.01382	0.080542	3610
"3611"	0.089418	-1.0079	0.88871	-0.016367	0.080333	3611
"3612"	0.088418	-1.0133	0.89156	-0.013911	0.08039	3612
"3613"	0.10042	-0.95222	0.80742	0.017875	0.082922	3613
"3614"	0.086417	-1.0241	0.89594	-0.013546	0.080406	3614
"3615"	0.095819	-0.9748	0.85671	0.020331	0.082968	3615
"3616"	0.081016	-1.0547	0.90152	-0.018105	0.0801	3616
"3617"	0.084617	-1.0341	0.89864	0.0034465	0.081414	3617
"3618"	0.090418	-1.0026	0.88551	-0.0036079	0.081098	3618
"3619"	0.09862	-0.96094	0.83075	0.028025	0.083005	3619
"3620"	0.13923	-0.79116	0.49354	0.12493	0.09081	3620
"3621"	0.089018	-1.01	0.88993	0.003976	0.081293	3621
"3622"	0.10222	-0.94363	0.78004	0.054633	0.08489	3622
"3623"	0.091818	-0.99524	0.88015	-0.021754	0.079936	3623
"3624"	0.088418	-1.0133	0.89156	-0.016666	0.080346	3624
"3625"	0.085017	-1.0319	0.89813	-0.016757	0.080138	3625
"3626"	0.080016	-1.0606	0.90187	-0.010002	0.080565	3626
"3627"	0.087417	-1.0187	0.89393	-0.0069978	0.080714	3627
"3628"	0.078816	-1.0677	0.90214	-0.01413	0.080282	3628
"3629"	0.089018	-1.01	0.88993	0.021903	0.082553	3629
"3630"	0.089218	-1.009	0.88934	0.030561	0.08304	3630
"3631"	0.087017	-1.0209	0.89477	-0.010956	0.080427	3631
"3632"	0.077616	-1.075	0.90231	-0.0066188	0.080469	3632
"3633"	0.087217	-1.0198	0.89437	-0.018413	0.080034	3633
"3634"	0.091218	-0.99838	0.88253	-0.012952	0.080432	3634
"3635"	0.14843	-0.7587	0.45294	0.15104	0.094268	3635
"3636"	0.09962	-0.95608	0.81801	0.041541	0.08412	3636
"3637"	0.092619	-0.99109	0.87642	0.026978	0.082912	3637
"3638"	0.086217	-1.0252	0.89628	-0.01964	0.079977	3638
"3639"	0.10062	-0.95126	0.80436	0.047608	0.084634	3639
"3640"	0.14143	-0.78324	0.47961	0.1214	0.090651	3640
"3641"	0.42509	-0.13113	0.1343	0.72387	0.14726	3641
"3642"	0.42809	-0.1258	0.13065	0.71494	0.14537	3642
"3643"	0.086417	-1.0241	0.89594	-0.017564	0.080143	3643
"3644"	0.084017	-1.0375	0.89934	0.01376	0.081948	3644
"3645"	0.084417	-1.0353	0.89888	0.0018631	0.081175	3645
"3646"	0.10662	-0.92319	0.72108	0.060486	0.085464	3646
"3647"	0.095819	-0.9748	0.85671	0.027999	0.082962	3647
"3648"	0.09922	-0.95802	0.82303	0.021829	0.08267	3648
"3649"	0.080816	-1.0559	0.90159	0.005961	0.08157	3649
"3650"	0.095619	-0.97581	0.85825	-0.021212	0.080189	3650
"3651"	0.10662	-0.92319	0.72108	0.045472	0.084453	3651
"3652"	0.084017	-1.0375	0.89934	-0.028157	0.07949	3652
"3653"	0.081016	-1.0547	0.90152	-0.023821	0.079675	3653
"3654"	0.088018	-1.0154	0.89258	-0.02732	0.079573	3654
"3655"	0.10422	-0.93425	0.75188	0.048232	0.084641	3655
"3656"	0.088618	-1.0122	0.89105	-0.034212	0.079285	3656
"3657"	0.077415	-1.0762	0.90233	-0.021698	0.079829	3657
"3658"	0.11482	-0.887	0.63739	0.07362	0.086466	3658
"3659"	0.086817	-1.022	0.89519	-0.011813	0.080534	3659
"3660"	0.086617	-1.023	0.89558	-0.016735	0.080104	3660
"3661"	0.9974	2.5838	0.00037074	2.178	0.29863	3661
"3662"	0.089818	-1.0058	0.88751	-0.012803	0.080438	3662
"3663"	0.091218	-0.99838	0.88253	0.0095002	0.082017	3663
"3664"	0.093219	-0.988	0.87347	0.011823	0.082186	3664
"3665"	0.091818	-0.99524	0.88015	0.0086087	0.081928	3665
"3666"	0.092018	-0.9942	0.87924	0.016487	0.082485	3666
"3667"	0.087618	-1.0176	0.8935	0.0048392	0.081605	3667
"3668"	0.10282	-0.9408	0.77152	0.031752	0.083874	3668
"3669"	0.083817	-1.0387	0.89955	-0.031736	0.079424	3669
"3670"	0.081216	-1.0536	0.90143	-0.013963	0.080117	3670
"3671"	0.089218	-1.009	0.88934	-0.02793	0.079632	3671
"3672"	0.12002	-0.8652	0.59548	0.077153	0.087239	3672
"3673"	0.10702	-0.92137	0.71537	0.05573	0.085245	3673
"3674"	0.097219	-0.96783	0.84474	0.022996	0.082871	3674
"3675"	0.091818	-0.99524	0.88015	-0.0077129	0.080835	3675
"3676"	0.086617	-1.023	0.89558	-0.0029872	0.081297	3676
"3677"	0.088418	-1.0133	0.89156	0.020536	0.082403	3677
"3678"	0.15703	-0.72982	0.42608	0.15469	0.093492	3678
"3679"	0.14043	-0.78683	0.4858	0.10642	0.08962	3679
"3680"	0.083817	-1.0387	0.89955	-0.012412	0.080348	3680
"3681"	0.087217	-1.0198	0.89437	-0.0091133	0.080551	3681
"3682"	0.12683	-0.83789	0.55507	0.095181	0.088841	3682
"3683"	0.11102	-0.90348	0.67261	0.049372	0.085483	3683
"3684"	0.093219	-0.988	0.87347	0.016278	0.082674	3684
"3685"	0.091618	-0.99629	0.88093	-0.0046529	0.081094	3685
"3686"	0.093819	-0.98493	0.8702	0.02247	0.083063	3686
"3687"	0.094219	-0.98289	0.86773	-0.0025351	0.081205	3687
"3688"	0.085017	-1.0319	0.89813	0.0097393	0.081886	3688
"3689"	0.094419	-0.98187	0.86652	0.0096805	0.081848	3689
"3690"	0.092418	-0.99213	0.87739	-0.018925	0.080169	3690
"3691"	0.097219	-0.96783	0.84474	0.028559	0.083626	3691
"3692"	0.086417	-1.0241	0.89594	-0.0091709	0.080522	3692
"3693"	0.080816	-1.0559	0.90159	-0.012693	0.080363	3693
"3694"	0.10182	-0.94553	0.78642	0.030413	0.083673	3694
"3695"	0.088218	-1.0143	0.89209	-0.011611	0.080597	3695
"3696"	0.086417	-1.0241	0.89594	0.017626	0.082353	3696
"3697"	0.090018	-1.0047	0.88686	-0.0079723	0.080706	3697
"3698"	0.087017	-1.0209	0.89477	-0.013415	0.08052	3698
"3699"	0.086217	-1.0252	0.89628	-0.012942	0.080306	3699
"3700"	0.085217	-1.0308	0.89784	-0.0066647	0.080844	3700
"3701"	0.086217	-1.0252	0.89628	-0.0061606	0.08099	3701
"3702"	0.084817	-1.033	0.89838	-0.01389	0.080365	3702
"3703"	0.083617	-1.0398	0.89974	-0.020808	0.079948	3703
"3704"	0.18664	-0.63929	0.34559	0.23122	0.10123	3704
"3705"	0.092819	-0.99006	0.8754	-0.013836	0.080367	3705
"3706"	0.084017	-1.0375	0.89934	-0.026258	0.079686	3706
"3707"	0.090418	-1.0026	0.88551	-0.0047735	0.080859	3707
"3708"	0.079616	-1.063	0.90197	-0.022043	0.079972	3708
"3709"	0.081616	-1.0512	0.90123	-0.012605	0.080416	3709
"3710"	0.084817	-1.033	0.89838	-0.0023477	0.080942	3710
"3711"	0.091618	-0.99629	0.88093	0.014978	0.082022	3711
"3712"	0.10782	-0.91775	0.70726	0.029954	0.083119	3712
"3713"	0.082216	-1.0478	0.90089	-0.017299	0.080159	3713
"3714"	0.081216	-1.0536	0.90143	-0.011139	0.080361	3714
"3715"	0.092819	-0.99006	0.8754	-0.018571	0.080096	3715
"3716"	0.088218	-1.0143	0.89209	-0.021424	0.079963	3716
"3717"	0.12583	-0.84183	0.56145	0.088615	0.088356	3717
"3718"	0.087217	-1.0198	0.89437	-0.023699	0.0798	3718
"3719"	0.082216	-1.0478	0.90089	0.0078895	0.081638	3719
"3720"	0.090218	-1.0036	0.8862	-0.033688	0.079203	3720
"3721"	0.089218	-1.009	0.88934	-0.0053734	0.080856	3721
"3722"	0.078416	-1.0701	0.90221	0.0061771	0.081426	3722
"3723"	0.088018	-1.0154	0.89258	-0.0063397	0.080929	3723
"3724"	0.094819	-0.97984	0.86382	0.02509	0.082854	3724
"3725"	0.087417	-1.0187	0.89393	0.020181	0.082669	3725
"3726"	0.080616	-1.0571	0.90167	-0.0039104	0.080776	3726
"3727"	0.081816	-1.0501	0.90113	-0.012767	0.080279	3727
"3728"	0.082817	-1.0443	0.90045	-0.019875	0.080119	3728
"3729"	0.089618	-1.0068	0.88812	-0.015342	0.080338	3729
"3730"	0.088218	-1.0143	0.89209	-0.010194	0.080634	3730
"3731"	0.10142	-0.94743	0.79252	0.016515	0.082761	3731
"3732"	0.086417	-1.0241	0.89594	-0.011415	0.080513	3732
"3733"	0.085017	-1.0319	0.89813	-0.012704	0.080415	3733
"3734"	0.12282	-0.8538	0.57596	0.093538	0.088864	3734
"3735"	0.15103	-0.74983	0.44359	0.1469	0.093195	3735
"3736"	0.13483	-0.80733	0.516	0.12722	0.091741	3736
"3737"	0.38068	-0.21136	0.15716	0.61041	0.13516	3737
"3738"	0.14703	-0.76353	0.45707	0.12901	0.091607	3738
"3739"	0.09822	-0.9629	0.83493	0.044667	0.084104	3739
"3740"	0.092418	-0.99213	0.87739	0.010679	0.08205	3740
"3741"	0.085217	-1.0308	0.89784	-0.001064	0.080988	3741
"3742"	0.096219	-0.9728	0.8534	0.050184	0.084596	3742
"3743"	0.11762	-0.87516	0.61519	0.078334	0.086819	3743
"3744"	0.22284	-0.54251	0.28146	0.28894	0.1055	3744
"3745"	0.088418	-1.0133	0.89156	-0.021783	0.079947	3745
"3746"	0.087818	-1.0165	0.89305	0.008966	0.081787	3746
"3747"	0.092018	-0.9942	0.87924	0.028196	0.08288	3747
"3748"	0.093619	-0.98595	0.8713	0.024154	0.082828	3748
"3749"	0.13283	-0.81482	0.52678	0.10705	0.089373	3749
"3750"	0.10122	-0.94839	0.79579	0.036043	0.084043	3750
"3751"	0.09942	-0.95705	0.82089	0.022802	0.083009	3751
"3752"	0.084217	-1.0364	0.89911	-0.023372	0.079847	3752
"3753"	0.092218	-0.99316	0.87832	0.0015642	0.081351	3753
"3754"	0.089218	-1.009	0.88934	-0.022749	0.079849	3754
"3755"	0.088818	-1.0111	0.8905	-0.018407	0.080355	3755
"3756"	0.082016	-1.0489	0.90101	0.0054919	0.081366	3756
"3757"	0.086017	-1.0264	0.89662	0.010217	0.081789	3757
"3758"	0.091218	-0.99838	0.88253	0.016966	0.082339	3758
"3759"	0.088218	-1.0143	0.89209	-0.020005	0.080063	3759
"3760"	0.088218	-1.0143	0.89209	0.011822	0.081965	3760
"3761"	0.096219	-0.9728	0.8534	0.0035812	0.081478	3761
"3762"	0.092018	-0.9942	0.87924	0.0038092	0.081562	3762
"3763"	0.093019	-0.98903	0.87444	0.0039397	0.081692	3763
"3764"	0.10002	-0.95415	0.813	0.010666	0.082093	3764
"3765"	0.082617	-1.0455	0.90061	-0.015789	0.080168	3765
"3766"	0.082016	-1.0489	0.90101	-0.012562	0.08034	3766
"3767"	0.086817	-1.022	0.89519	-0.0077636	0.080599	3767
"3768"	0.082617	-1.0455	0.90061	-0.0057456	0.080775	3768
"3769"	0.081216	-1.0536	0.90143	-0.013714	0.080268	3769
"3770"	0.080616	-1.0571	0.90167	-0.0090265	0.08052	3770
"3771"	0.088018	-1.0154	0.89258	-0.021081	0.080052	3771
"3772"	0.081816	-1.0501	0.90113	-0.009047	0.080608	3772
"3773"	0.14243	-0.77967	0.47776	0.12514	0.091224	3773
"3774"	0.095219	-0.97782	0.86104	0.029987	0.083435	3774
"3775"	0.097219	-0.96783	0.84474	0.034987	0.083535	3775
"3776"	0.088618	-1.0122	0.89105	-0.0095514	0.080684	3776
"3777"	0.083417	-1.0409	0.89994	-0.017412	0.080075	3777
"3778"	0.086417	-1.0241	0.89594	-0.0029569	0.080867	3778
"3779"	0.084417	-1.0353	0.89888	-0.018206	0.080082	3779
"3780"	0.085017	-1.0319	0.89813	0.0034805	0.081286	3780
"3781"	0.091618	-0.99629	0.88093	-0.019852	0.079958	3781
"3782"	0.092418	-0.99213	0.87739	0.015178	0.082148	3782
"3783"	0.076815	-1.0798	0.90238	-0.01072	0.080311	3783
"3784"	0.084017	-1.0375	0.89934	-0.020038	0.080086	3784
"3785"	0.083617	-1.0398	0.89974	0.0023313	0.081067	3785
"3786"	0.087417	-1.0187	0.89393	-0.023769	0.079818	3786
"3787"	0.082817	-1.0443	0.90045	-0.018347	0.079924	3787
"3788"	0.090018	-1.0047	0.88686	-0.0034735	0.081003	3788
"3789"	0.091418	-0.99733	0.88174	-0.015025	0.080288	3789
"3790"	0.086217	-1.0252	0.89628	-0.021213	0.080106	3790
"3791"	0.088018	-1.0154	0.89258	-0.025834	0.079776	3791
"3792"	0.092218	-0.99316	0.87832	0.022725	0.082607	3792
"3793"	0.082216	-1.0478	0.90089	-0.023456	0.079729	3793
"3794"	0.080616	-1.0571	0.90167	-0.017227	0.080148	3794
"3795"	0.089618	-1.0068	0.88812	-0.020044	0.079984	3795
"3796"	0.085017	-1.0319	0.89813	-0.030557	0.079329	3796
"3797"	0.083217	-1.0421	0.90011	-0.0029043	0.080887	3797
"3798"	0.082216	-1.0478	0.90089	-0.023953	0.07981	3798
"3799"	0.088818	-1.0111	0.8905	0.017428	0.082129	3799
"3800"	0.087818	-1.0165	0.89305	-0.028105	0.079385	3800
"3801"	0.093019	-0.98903	0.87444	0.018576	0.082466	3801
"3802"	0.085017	-1.0319	0.89813	-0.0087027	0.080641	3802
"3803"	0.083817	-1.0387	0.89955	0.0058623	0.081378	3803
"3804"	0.096019	-0.9738	0.8552	0.01442	0.082211	3804
"3805"	0.080616	-1.0571	0.90167	-0.0051773	0.08092	3805
"3806"	0.073615	-1.0998	0.90246	-0.015335	0.080174	3806
"3807"	0.090218	-1.0036	0.8862	-0.024387	0.079793	3807
"3808"	0.093619	-0.98595	0.8713	0.014242	0.082096	3808
"3809"	0.088218	-1.0143	0.89209	-0.0093052	0.080597	3809
"3810"	0.082817	-1.0443	0.90045	-0.023708	0.079662	3810
"3811"	0.086617	-1.023	0.89558	-0.01213	0.080457	3811
"3812"	0.096819	-0.96981	0.84823	0.013898	0.082294	3812
"3813"	0.089218	-1.009	0.88934	0.014322	0.081908	3813
"3814"	0.088818	-1.0111	0.8905	-0.023155	0.079872	3814
"3815"	0.089618	-1.0068	0.88812	-0.0071918	0.081138	3815
"3816"	0.092218	-0.99316	0.87832	0.026239	0.083077	3816
"3817"	0.095819	-0.9748	0.85671	0.01729	0.082735	3817
"3818"	0.079016	-1.0665	0.9021	-0.023836	0.079675	3818
"3819"	0.083817	-1.0387	0.89955	-0.0039817	0.080805	3819
"3820"	0.094819	-0.97984	0.86382	0.0040303	0.081656	3820
"3821"	0.097019	-0.96882	0.84655	0.01702	0.082227	3821
"3822"	0.16443	-0.70599	0.40218	0.15646	0.093224	3822
"3823"	0.25365	-0.46871	0.24489	0.33624	0.10943	3823
"3824"	0.084417	-1.0353	0.89888	0.0013261	0.081171	3824
"3825"	0.085017	-1.0319	0.89813	0.002683	0.081196	3825
"3826"	0.085417	-1.0297	0.89755	-0.016353	0.080184	3826
"3827"	0.085017	-1.0319	0.89813	-0.014484	0.080348	3827
"3828"	0.091418	-0.99733	0.88174	-0.013645	0.080464	3828
"3829"	0.095019	-0.97883	0.86245	0.026838	0.083036	3829
"3830"	0.10202	-0.94458	0.78337	0.018105	0.082971	3830
"3831"	0.080216	-1.0594	0.90181	-0.0053552	0.080848	3831
"3832"	0.080816	-1.0559	0.90159	-0.017711	0.080086	3832
"3833"	0.091418	-0.99733	0.88174	-0.019706	0.079982	3833
"3834"	0.088618	-1.0122	0.89105	-0.033963	0.079297	3834
"3835"	0.077415	-1.0762	0.90233	-0.0049181	0.080772	3835
"3836"	0.089618	-1.0068	0.88812	-0.031272	0.079523	3836
"3837"	0.086417	-1.0241	0.89594	-0.0017377	0.080956	3837
"3838"	0.092418	-0.99213	0.87739	-0.013897	0.080443	3838
"3839"	0.090818	-1.0005	0.88409	-0.0092422	0.080674	3839
"3840"	0.088018	-1.0154	0.89258	-0.0093159	0.080698	3840
"3841"	0.092018	-0.9942	0.87924	-0.022967	0.079868	3841
"3842"	0.093619	-0.98595	0.8713	0.024889	0.083209	3842
"3843"	0.089618	-1.0068	0.88812	-0.0030073	0.08109	3843
"3844"	0.088618	-1.0122	0.89105	-0.0092754	0.080712	3844
"3845"	0.091818	-0.99524	0.88015	0.0088372	0.081979	3845
"3846"	0.10082	-0.9503	0.80136	0.036801	0.083943	3846
"3847"	0.096219	-0.9728	0.8534	0.020205	0.082738	3847
"3848"	0.091218	-0.99838	0.88253	0.017019	0.082477	3848
"3849"	0.090618	-1.0015	0.88484	0.025724	0.082905	3849
"3850"	0.097019	-0.96882	0.84655	0.017787	0.082697	3850
"3851"	0.090418	-1.0026	0.88551	0.015579	0.082404	3851
"3852"	0.090018	-1.0047	0.88686	0.014534	0.082138	3852
"3853"	0.092018	-0.9942	0.87924	0.016137	0.082322	3853
"3854"	0.085217	-1.0308	0.89784	-0.023055	0.079792	3854
"3855"	0.10042	-0.95222	0.80742	0.021736	0.082998	3855
"3856"	0.096219	-0.9728	0.8534	0.0027319	0.081828	3856
"3857"	0.089418	-1.0079	0.88871	-0.014716	0.080463	3857
"3858"	0.080616	-1.0571	0.90167	-0.018435	0.079992	3858
"3859"	0.10122	-0.94839	0.79579	0.048305	0.084628	3859
"3860"	0.084017	-1.0375	0.89934	-0.0098588	0.080662	3860
"3861"	0.084817	-1.033	0.89838	-0.0020942	0.081003	3861
"3862"	0.091218	-0.99838	0.88253	0.0080478	0.081644	3862
"3863"	0.088218	-1.0143	0.89209	-0.02237	0.079828	3863
"3864"	0.095219	-0.97782	0.86104	-0.024501	0.079984	3864
"3865"	0.088618	-1.0122	0.89105	-0.024673	0.07998	3865
"3866"	0.080816	-1.0559	0.90159	0.0057686	0.081463	3866
"3867"	0.094819	-0.97984	0.86382	0.014315	0.082041	3867
"3868"	0.09882	-0.95997	0.82814	0.033974	0.083815	3868
"3869"	0.094619	-0.98085	0.86528	0.024836	0.082956	3869
"3870"	1	1000	0	2.6888	0.37703	3870
"3871"	0.090418	-1.0026	0.88551	-0.0039562	0.080889	3871
"3872"	0.13423	-0.80956	0.51814	0.11217	0.090327	3872
"3873"	0.089418	-1.0079	0.88871	-0.00080095	0.081475	3873
"3874"	0.095019	-0.97883	0.86245	-0.015577	0.080471	3874
"3875"	0.087017	-1.0209	0.89477	-0.015781	0.080209	3875
"3876"	0.10082	-0.9503	0.80136	0.021311	0.083067	3876
"3877"	0.093219	-0.988	0.87347	0.01607	0.082676	3877
"3878"	0.089818	-1.0058	0.88751	-0.00091458	0.081092	3878
"3879"	0.096619	-0.97081	0.84995	0.018374	0.082523	3879
"3880"	0.089418	-1.0079	0.88871	-0.011964	0.080408	3880
"3881"	0.082416	-1.0466	0.90075	-0.022138	0.079774	3881
"3882"	0.095019	-0.97883	0.86245	0.022486	0.082492	3882
"3883"	0.091218	-0.99838	0.88253	-0.020571	0.079971	3883
"3884"	0.093819	-0.98493	0.8702	-0.002151	0.081363	3884
"3885"	0.096219	-0.9728	0.8534	0.0015035	0.081537	3885
"3886"	0.092018	-0.9942	0.87924	-0.0021437	0.081053	3886
"3887"	0.090618	-1.0015	0.88484	0.0026446	0.081521	3887
"3888"	0.087618	-1.0176	0.8935	0.00094684	0.081212	3888
"3889"	0.091818	-0.99524	0.88015	0.0056703	0.081702	3889
"3890"	0.084817	-1.033	0.89838	-0.0048758	0.080914	3890
"3891"	0.086617	-1.023	0.89558	-0.0082458	0.080512	3891
"3892"	0.083617	-1.0398	0.89974	0.0072309	0.081505	3892
"3893"	0.95259	1.303	0.0087105	1.803	0.24929	3893
"3894"	0.13963	-0.78971	0.49041	0.11445	0.089771	3894
"3895"	0.086417	-1.0241	0.89594	0.0064587	0.081518	3895
"3896"	0.10302	-0.93986	0.76862	0.0062313	0.082205	3896
"3897"	0.092018	-0.9942	0.87924	0.013295	0.082515	3897
"3898"	0.09982	-0.95511	0.81533	0.030019	0.083402	3898
"3899"	0.089818	-1.0058	0.88751	-0.020884	0.079955	3899
"3900"	0.13823	-0.7948	0.5023	0.10198	0.089139	3900
"3901"	0.096219	-0.9728	0.8534	0.017402	0.082696	3901
"3902"	0.097419	-0.96684	0.8428	0.012136	0.082361	3902
"3903"	0.094219	-0.98289	0.86773	-0.014	0.080595	3903
"3904"	0.11362	-0.89215	0.64704	0.072246	0.086456	3904
"3905"	0.10182	-0.94553	0.78642	0.050446	0.084697	3905
"3906"	0.092619	-0.99109	0.87642	0.029961	0.083164	3906
"3907"	0.091018	-0.99943	0.88332	-0.022757	0.079873	3907
"3908"	0.091818	-0.99524	0.88015	0.011203	0.081901	3908
"3909"	0.13623	-0.80214	0.51101	0.099444	0.089033	3909
"3910"	0.12563	-0.84262	0.5624	0.10715	0.089504	3910
"3911"	0.085617	-1.0286	0.89725	-0.023408	0.079853	3911
"3912"	0.25465	-0.46641	0.24074	0.36869	0.11418	3912
"3913"	0.63153	0.23398	0.064906	1.1333	0.18506	3913
"3914"	0.083217	-1.0421	0.90011	-0.020419	0.080068	3914
"3915"	0.080616	-1.0571	0.90167	-0.012825	0.080475	3915
"3916"	0.089618	-1.0068	0.88812	-0.025395	0.079815	3916
"3917"	0.10122	-0.94839	0.79579	0.024017	0.083334	3917
"3918"	0.09922	-0.95802	0.82303	0.0052519	0.081981	3918
"3919"	0.084617	-1.0341	0.89864	-0.0077386	0.080684	3919
"3920"	0.089218	-1.009	0.88934	0.018546	0.082804	3920
"3921"	0.079816	-1.0618	0.90193	-0.018476	0.080017	3921
"3922"	0.084417	-1.0353	0.89888	-0.021619	0.079933	3922
"3923"	0.087818	-1.0165	0.89305	0.0095003	0.08191	3923
"3924"	0.086417	-1.0241	0.89594	0.016829	0.082314	3924
"3925"	0.086417	-1.0241	0.89594	-0.032202	0.079322	3925
"3926"	0.091018	-0.99943	0.88332	0.012778	0.081958	3926
"3927"	0.088418	-1.0133	0.89156	-0.024377	0.08002	3927
"3928"	0.083217	-1.0421	0.90011	-0.011448	0.080403	3928
"3929"	0.089218	-1.009	0.88934	-0.016451	0.080377	3929
"3930"	0.090818	-1.0005	0.88409	-0.0011769	0.081309	3930
"3931"	0.081416	-1.0524	0.90133	-0.0032142	0.080945	3931
"3932"	0.09762	-0.96585	0.84076	-0.024548	0.079906	3932
"3933"	0.080816	-1.0559	0.90159	-0.02389	0.079645	3933
"3934"	0.088818	-1.0111	0.8905	-0.02035	0.080179	3934
"3935"	0.084017	-1.0375	0.89934	-0.01997	0.080042	3935
"3936"	0.082416	-1.0466	0.90075	-0.020861	0.079815	3936
"3937"	0.080216	-1.0594	0.90181	-0.027659	0.079655	3937
"3938"	0.085817	-1.0275	0.89694	0.0029726	0.081377	3938
"3939"	0.077616	-1.075	0.90231	-0.010201	0.080382	3939
"3940"	0.10462	-0.93239	0.74719	0.042603	0.08459	3940
"3941"	0.081616	-1.0512	0.90123	-0.013199	0.08032	3941
"3942"	0.088618	-1.0122	0.89105	0.0027532	0.081321	3942
"3943"	0.092218	-0.99316	0.87832	-0.026868	0.07983	3943
"3944"	0.092819	-0.99006	0.8754	-0.023459	0.079732	3944
"3945"	0.095619	-0.97581	0.85825	0.021156	0.08249	3945
"3946"	0.087417	-1.0187	0.89393	-0.017361	0.080242	3946
"3947"	0.088618	-1.0122	0.89105	-0.019796	0.080041	3947
"3948"	0.088018	-1.0154	0.89258	-0.013745	0.080397	3948
"3949"	0.096219	-0.9728	0.8534	0.030455	0.083188	3949
"3950"	0.081216	-1.0536	0.90143	-0.020137	0.080044	3950
"3951"	0.085017	-1.0319	0.89813	-0.032072	0.079495	3951
"3952"	0.090618	-1.0015	0.88484	-0.029949	0.07961	3952
